"","lat","lon","date","tempmin","tempmax","temp","feelslikemax","feelslikemin","feelslike","dew","humidity","precip","windgust","windspeed","winddir","pressure","cloudcover","moonphase","source"
"28033",32.6,-99.6,"2023-10-05",66.3,80.5,72.3,81.2,66.3,72.4,63.2,75.3,0.19,29.8,15.6,1.3,1015.6,65.2,0.71,"obs"
"28034",32.6,-99.6,"2023-10-04",68.9,93.8,80,95.8,68.9,81.2,66.5,66,0.197,40.3,22.8,167.4,1008.9,35.4,0.67,"obs"
"28035",32.6,-99.6,"2023-10-03",71.7,87.7,79.2,88.7,71.7,79.7,60.5,53.3,0,27.3,16.2,148.2,1011.3,63.6,0.64,"obs"
"28036",32.6,-99.6,"2023-10-11",66.9,85.6,74.6,85.1,66.9,74.5,59.6,61.2,0,30.6,21.1,177.3,1001.3,4.8,0.9,"obs"
"28037",32.6,-99.6,"2023-10-10",60.7,82.7,72.8,82.2,60.7,72.7,55.5,55.8,0,23.8,15.3,174.8,1007,11.4,0.87,"obs"
"28038",32.6,-99.6,"2023-10-09",56.3,87.8,72.2,84.5,56.3,71.5,47.2,43.7,0,21.9,10.6,207.9,1010,0,0.84,"obs"
"28039",32.6,-99.6,"2023-10-08",50.5,84,66.7,81.6,50.5,66.2,41.3,41.7,0,23,15.1,196.8,1017.7,0,0.8,"obs"
"28040",32.6,-99.6,"2023-10-07",50.8,72.4,61.2,72.4,50.8,61.2,33.1,37.4,0,24.2,14.6,39.7,1025,13.8,0.77,"obs"
"28041",32.6,-99.6,"2023-10-06",58.3,83.8,71.1,81.8,58.3,70.7,54.3,61.1,0,25.3,14,15,1020,4.1,0.75,"obs"
"28042",32.6,-99.6,"2023-10-05",66.3,80.5,72.3,81.2,66.3,72.4,63.2,75.3,0.19,29.8,15.6,1.3,1015.6,65.2,0.71,"obs"
"28043",32.694,-99.668,"2010-10-01",60.9,82.5,70.8,81,60.9,70.6,52.7,56.4,0,NA,6.7,61.6,1018.8,0.6,0.79,"obs"
"28044",32.694,-99.668,"2010-09-30",56.6,84.7,70.8,83.2,56.6,70.5,55,60.8,0,17.2,11.2,45.5,1015.1,0,0.75,"obs"
"28045",32.694,-99.668,"2010-09-29",55.8,87.5,71.2,85.3,55.8,70.6,54.3,60.7,0,NA,6.2,89,1010.1,0,0.72,"obs"
"28046",32.694,-99.668,"2010-09-28",55,86.9,69.8,84.6,55,69.3,52.5,58.6,0,NA,8.6,100.1,1012.4,0,0.68,"obs"
"28047",32.694,-99.668,"2010-09-27",50.2,76.3,62,76.3,50.2,62,49.8,67.8,0,NA,5.8,11.8,1016.7,0,0.65,"obs"
"28048",32.694,-99.668,"2010-09-26",59.6,73.5,66.7,73.5,59.6,66.7,55,70.3,0,27.8,21.4,356.3,1017.1,28.3,0.62,"obs"
"28049",32.694,-99.668,"2010-09-25",66.3,73.3,70.2,73.3,66.3,70.2,68.2,93.6,0.656,26.4,10.2,47.2,1017.8,71.1,0.58,"obs"
"28050",32.4809,-99.6825,"2007-10-21",57.8,89,74.4,87.1,57.8,74,53.6,50.3,0.031,41.4,26.3,186.7,1009.2,13.4,0.35,"obs"
"28051",32.4809,-99.6825,"2007-10-20",57.7,89.9,73.4,86.4,57.7,72.5,45,38.1,0,39.1,27.7,194.8,1011.8,0,0.32,"obs"
"28052",32.4809,-99.6825,"2007-10-19",46.1,82.2,62.5,79.9,43,61.2,28.4,32.6,0,NA,13.8,193.7,1014.4,0,0.25,"obs"
"28053",32.4809,-99.6825,"2007-10-18",57.5,82.1,69.1,79.6,57.5,68.8,26.8,22.3,0,35.6,26.4,280.4,1007.1,0.2,0.25,"obs"
"28054",32.4809,-99.6825,"2007-10-17",66.6,86,74.6,82.7,66.6,73.8,48.2,50.8,0,42.3,27.9,205.7,1003.5,43.4,0.22,"obs"
"28055",32.4809,-99.6825,"2007-10-16",53.4,73.1,63.6,73.1,53.4,63.6,59.4,86.9,0,NA,21.9,144.4,1011.8,71,0.18,"obs"
"28056",32.4809,-99.6825,"2007-10-15",59,73.9,66.5,73.9,59,66.5,51.2,59.4,0,NA,16,1.9,1012.9,14.9,0.15,"obs"
"28057",32.4809,-99.6825,"2009-09-28",61.9,79.1,73.5,79.1,61.9,73.5,47.7,43.1,0,32.2,19.7,66.1,1017.8,6.7,0.32,"obs"
"28058",32.4809,-99.6825,"2009-09-27",68,93.9,80.4,91.6,68,79.7,57,48.5,0,NA,16.1,202.3,1012.6,0,0.29,"obs"
"28059",32.4809,-99.6825,"2009-09-26",59.1,89,72.7,86.9,59.1,72.3,57.1,62.4,0,NA,12.8,175.1,1018.1,0,0.26,"obs"
"28060",32.4809,-99.6825,"2009-09-25",48.8,79.1,63.1,79.1,46.4,62.9,51.5,69.5,0,NA,12.8,168.2,1021.1,0,0.25,"obs"
"28061",32.4809,-99.6825,"2009-09-24",52.2,68.1,57.9,68.1,52.2,57.9,48.9,73,0.078,NA,11.3,45.5,1023.3,50.2,0.19,"obs"
"28062",32.4809,-99.6825,"2009-09-23",50.1,71,58.6,71,50.1,58.6,44.7,63.1,0,NA,9.2,59.1,1023.8,5.8,0.16,"obs"
"28063",32.4809,-99.6825,"2009-09-22",56.1,70.9,62.9,70.9,56.1,62.9,47.8,58.8,0,35.6,26.3,0.2,1021,66.2,0.13,"obs"
"28064",32.4809,-99.6825,"2009-10-01",66.3,92,79.4,88.3,66.3,78.7,52.5,46.3,0,34.4,22.7,219.8,1011,13.1,0.42,"obs"
"28065",32.4809,-99.6825,"2009-09-30",68.1,90,77.4,90,68.1,77.6,62.6,63.5,0,32.2,21,180,1014.1,20.4,0.39,"obs"
"28066",32.4809,-99.6825,"2009-09-29",51.3,82.1,66.6,81.2,51.3,66.6,46.3,50.6,0,NA,12.7,143.1,1020.7,5.2,0.35,"obs"
"28067",32.4809,-99.6825,"2009-09-28",61.9,79.1,73.5,79.1,61.9,73.5,47.7,43.1,0,32.2,19.7,66.1,1017.8,6.7,0.32,"obs"
"28068",32.4809,-99.6825,"2009-09-27",68,93.9,80.4,91.6,68,79.7,57,48.5,0,NA,16.1,202.3,1012.6,0,0.29,"obs"
"28069",32.4809,-99.6825,"2009-09-26",59.1,89,72.7,86.9,59.1,72.3,57.1,62.4,0,NA,12.8,175.1,1018.1,0,0.26,"obs"
"28070",32.4809,-99.6825,"2009-09-25",48.8,79.1,63.1,79.1,46.4,62.9,51.5,69.5,0,NA,12.8,168.2,1021.1,0,0.25,"obs"
"28071",32.4809,-99.6825,"2009-10-07",56,69.3,60.8,69.3,56,60.8,54.1,78.7,0,NA,9.9,94.8,1016.4,100,0.62,"obs"
"28072",32.4809,-99.6825,"2009-10-06",55.2,76.1,67.1,76.1,55.2,67.1,61.3,82.2,0.659,36.9,21.5,25.1,1012.8,79.1,0.59,"obs"
"28073",32.4809,-99.6825,"2009-10-05",59.2,83.4,67.9,87.9,59.2,68.3,63.4,86.6,0.012,NA,18.3,141.8,1010.7,64,0.55,"obs"
"28074",32.4809,-99.6825,"2009-10-04",61.2,67.5,64,67.5,61.2,64,62.3,94.1,0.58,NA,9.4,61.6,1010.4,100,0.5,"obs"
"28075",32.4809,-99.6825,"2009-10-03",57.1,73.7,65.9,73.7,57.1,65.9,47.8,53.3,0,31.1,20.8,140.5,1011.4,61.1,0.48,"obs"
"28076",32.4809,-99.6825,"2009-10-02",47.8,76,62.1,76,47.8,62.1,33.1,37,0,NA,13.4,124.9,1015.9,0,0.45,"obs"
"28077",32.4809,-99.6825,"2009-10-01",66.3,92,79.4,88.3,66.3,78.7,52.5,46.3,0,34.4,22.7,219.8,1011,13.1,0.42,"obs"
"28078",32.4809,-99.6825,"2010-10-01",61.8,82.5,71.2,80.9,61.8,71,52.2,54.3,0,NA,8.2,66.2,1018.8,0,0.79,"obs"
"28079",32.4809,-99.6825,"2010-09-30",57.1,84.4,71.2,82.9,57.1,70.9,54.4,58.4,0,17.2,13.1,49.2,1015,0,0.75,"obs"
"28080",32.4809,-99.6825,"2010-09-29",56.9,87.5,71.5,85.4,56.9,70.9,54,59.5,0,NA,6.8,118.6,1010.1,0,0.72,"obs"
"28081",32.4809,-99.6825,"2010-09-28",55.2,87.3,70.3,84.9,55.2,69.8,51.9,55.9,0,NA,8.2,129.1,1012.4,0,0.68,"obs"
"28082",32.4809,-99.6825,"2010-09-27",50.1,76.8,62.3,76.8,50.1,62.3,49.4,65.8,0,NA,7.7,27.8,1016.8,0,0.65,"obs"
"28083",32.4809,-99.6825,"2010-09-26",60.2,73.6,66.8,73.6,60.2,66.8,55,70.6,0,27.4,21.7,356.3,1017.2,29.4,0.62,"obs"
"28084",32.4809,-99.6825,"2010-09-25",66.1,73.5,70.3,73.5,66.1,70.3,68.3,93.5,0.393,NA,10.2,90.4,1017.6,73.6,0.58,"obs"
"28085",32.4809,-99.6825,"2011-09-19",62,87.5,75.2,84.1,62,74.4,50.5,47.4,0,26.4,15.9,26.9,1017.5,0,0.74,"obs"
"28086",32.4809,-99.6825,"2011-09-18",69.6,93,79.3,94.2,69.6,79.4,63.1,62.1,0,64.4,15.2,145.2,1013.6,10.1,0.71,"obs"
"28087",32.4809,-99.6825,"2011-09-17",69.5,93.1,78.2,95.1,69.5,79.1,66.9,71.4,0,35.6,25.1,169.6,1013.4,37.3,0.68,"obs"
"28088",32.4809,-99.6825,"2011-09-16",57.6,84.1,69.6,85.9,57.6,70.3,62,78.2,0.071,19.5,13.9,87.9,1016.4,54.7,0.64,"obs"
"28089",32.4809,-99.6825,"2011-09-15",62.7,75,69,75,62.7,69,56.9,66.2,0.145,23,13.1,35,1017.5,24.3,0.61,"obs"
"28090",32.4809,-99.6825,"2011-09-14",76.8,92.1,83.8,91.1,76.8,83,54.5,37.2,0.01,24.2,17.6,295.8,1011.7,16.9,0.58,"obs"
"28091",32.4809,-99.6825,"2011-09-13",73.9,98.9,86.3,95.9,73.9,84.9,50,29.5,0,19.5,15.8,213.1,1012.3,10.6,0.54,"obs"
"28092",32.4809,-99.6825,"2011-09-27",64.4,91.3,77.9,89.4,64.4,77.4,54.6,46,0,NA,11.8,42.3,1010.3,0.2,0,"obs"
"28093",32.4809,-99.6825,"2011-09-26",62.1,93.6,77.3,90.7,62.1,76.4,50.5,41.7,0,NA,13.3,109.7,1008.3,1.2,0.97,"obs"
"28094",32.4809,-99.6825,"2011-09-25",74.5,91.8,82.1,88.3,74.5,80.6,45.9,28.9,0,27.5,15.5,264.4,1006.1,0,0.94,"obs"
"28095",32.4809,-99.6825,"2011-09-24",62.7,98.3,79.8,93.9,62.7,78,43.6,31.2,0,19.5,14.1,213.6,1011.1,0,0.91,"obs"
